Identifiant;Nom Etablissement;Numéro Siret;Adresse;Code Postal;Commune;Departement;Region;coordonnées_x;coordonnées_y;Code APE;Libellé APE;Code Eprtr;Libelle Eprtr;coordonnees
058.01233;GDE Grand-Quevilly / Rouen;65382053000208;438 Chemin du Gord;76120;LE GRAND-QUEVILLY;SEINE-MARITIME;HAUTE-NORMANDIE;505687.12;2492934.96;3832Z;Récupération de déchets triés;;;49.4267912215, 1.03760437137
070.00511;ECL (Electrification Charpente Levage);45850382800030;100 -  rue Chalant;59790;RONCHIN;NORD;NORD-PAS-DE-CALAIS;652913;2623797;2899B;Fabrication d'autres machines spécialisées;;;50.6062795278, 3.08235491436
063.04791;SETRAD;25720137600023;Le Ganotin - RD 90;72120;ECORPAIN;SARTHE;PAYS-DE-LA-LOIRE;475074;2327690;3821Z;Traitement et élimination des déchets non dangereux;;;47.9365617498, 0.664535567111
063.04809;SAIPOL;49396857200021;Rue du Doris;44550;MONTOIR-DE-BRETAGNE;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;262525;2266312;1041A;Fabrication d'huiles et graisses brutes;8.(b).(ii);matières premières végétales d'une capacité de production de produits finis de 300 tonnes par jour (valeur moyenne sur une base trimestrielle);47.3101928505, -2.1293026271
100.00149;ORISANE;40943447900013;La Mare Corbonne  Route de Verneuil;28300;MAINVILLIERS;EURE-ET-LOIR;CENTRE;532954;2385833;3821Z;Traitement et élimination des déchets non dangereux;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure;48.4678351424, 1.43011079157
100.00329;ETHYPHARM SA;31199983300081;ZI Saint Arnoult;28170;CHATEAUNEUF-EN-THYMERAIS;EURE-ET-LOIR;CENTRE;519200;2398700;2120Z;Fabrication de préparations pharmaceutiques;;;48.5819211074, 1.24176703332
064.00737;MAJ Elis Provence;77573383500315;31 avenue des Platanes  BP18;13361;MARSEILLE;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE-D'AZUR;849969;1813315;7729Z;Location et location-bail d'autres biens personnels et domestiques;;;43.2782372985, 5.41153545618
063.03450;FAURECIA sièges automobiles;39316243300188;29 rue de Tabago BP 12;44460;SAINT-NICOLAS-DE-REDON;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;269152;2303000;2511Z;Fabrication de structures métalliques et de parties de structures;;;47.6430316289, -2.06897987737
061.04766;ALPEN'TECH - USINE 2;60582045500026;50 rue Jacques Balmat;74130;VOUGY;HAUTE-SAVOIE;RHONE-ALPES;921220;2126955;2562A;Décolletage;;;46.0664157163, 6.49032714794
061.05226;ADISSEO PS;43943656900123;Av Berthelot SAINT CLAIR DU RHONE;38556;SAINT-MAURICE-L'EXIL;ISERE;RHONE-ALPES;790515;2047656;2013B;Fabrication d'autres produits chimiques inorganiques de base n.c.a.;4.(b).(ii);acides tels que acide chromique -  acide fluorhydrique -  acide phosphorique -  acide nitrique -  acide chlorhydrique -  acide sulfurique -  oléum -  acides sulfurés;45.4028292385, 4.76988457021
065.06289;TRAPIL;57208621300046;19 -  route du bassin n° 6;92230;GENNEVILLIERS;HAUTS-DE-SEINE;ILE-DE-FRANCE;596919.091;2438832.017;4950Z;Transports par conduites;;;48.9476875596, 2.29446813464
065.01739;CPA;38088512900029;16 rue de la Grande Borne Srategic Parc;77990;LE MESNIL-AMELOT;SEINE-ET-MARNE;ILE-DE-FRANCE;618292;2446903;5629A;Restauration collective sous contrat;;;49.019965189, 2.58642979189
065.06727;METALUFER;41335514000026;CHEMIN DES GAUVILLERIES;78610;LE PERRAY-EN-YVELINES;YVELINES;ILE-DE-FRANCE;564444;2410712;3832Z;Récupération de déchets triés;;;48.6939769462, 1.85374220158
066.00042;CHIMIREC SOCODELI;38336924600020;ZI de l'Estagnol  11 Rue Nicolas Cugnot;11000;CARCASSONNE;AUDE;LANGUEDOC-ROUSSILLON;599519.28122649;1801589.286164;3812Z;Collecte des déchets dangereux;5.(a);Installations pour la valorisation ou l'élimination des déchets dangereux recevant 10 tonnes par jour;43.2168016083, 2.33067000456
066.00514;CEA Marcoule;77568501900330;BP 17171;30207;BAGNOLS-SUR-CEZE;GARD;LANGUEDOC-ROUSSILLON;789400;1907700;7219Z;Recherche-développement en autres sciences physiques et naturelles;;;44.1449549161, 4.70188854183
18158908;le préau SAS;30005415200016;le préau;18390;NOHANT-EN-GOUT;CHER;CENTRE;618086;2233149;0150Z;Culture et élevage associés;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg);47.0979201852, 2.57478854096
056.00009;JPM;34801421800013;40 ROUTE DE PARIS;03021;MOULINS;ALLIER;AUVERGNE;675839;2174152;2572Z;Fabrication de serrures et de ferrures;;;46.5631147107, 3.32578216995
55545801;RUFRAGER ELEVAGE LORRAIN;34164635400033;Site du ROZELIER;55100;VERDUN;MEUSE;LORRAINE;822900;2467034;0147Z;Élevage de volailles;7.(a).(i);disposant de 40 000 emplacements pour la volaille;49.1622083788, 5.39118775355
56092072;MICHEL Denis;33844308800012;RUE DES FRERES COGET;56920;NOYAL-PONTIVY;MORBIHAN;BRETAGNE;211363;2353736;0147Z;Élevage de volailles;7.(a).(i);disposant de 40 000 emplacements pour la volaille;48.0666659313, -2.88120120566
56101501;GAEC DE SAINT GERMAIN;40077259600013;KERHANN ST GERMAIN;56440;LANGUIDIC;MORBIHAN;BRETAGNE;188959;2329265;0147Z;Élevage de volailles;7.(a).(i);disposant de 40 000 emplacements pour la volaille;47.8333907362, -3.15810054387
56126051;SCEA PINIER JOSSO;41175201700011;KERBELAY;56130;MARZAN;MORBIHAN;BRETAGNE;249363;2292725;0150Z;Culture et élevage associés;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg);47.5405067329, -2.32378079353
56222062;SARL DE LACFER;50201378200011;le Haut Molac;56660;SAINT-JEAN-BREVELAY;MORBIHAN;BRETAGNE;221600;2328399;0147Z;Élevage de volailles;7.(a).(i);disposant de 40 000 emplacements pour la volaille;47.8453156794, -2.72228185396
070.00473;BRIDGESTONE;36120038900019;575 -  Avenue George Washington BP3;62401;BETHUNE;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;621777;2614874;2211Z;Fabrication et rechapage de pneumatiques;;;50.5281019177, 2.64297190202
070.00508;COMILOG DUNKERQUE;34530893600029;ZIP des Huttes -  Port 8898 -  Route Duvigneau;59820;GRAVELINES;NORD;NORD-PAS-DE-CALAIS;585100;2665900;2410Z;Sidérurgie;2.(e).(i);destinées à la production de métaux bruts non ferreux à partir de minerais -  de concentrés ou de matières premières secondaires par procédés métallurgiques -  chimiques ou électrolytiques;50.9859194627, 2.12483468387
070.00509;EDF CPE site de Dunkerque;55208131785357;Route de la centrale électrique;59140;DUNKERQUE;NORD;NORD-PAS-DE-CALAIS;597028.55;2672263.06;3511Z;Production d'électricité;;;51.0431381202, 2.29421714624
070.00643;BORAX Français;35231290400035;89 Route de Bourbourg BP59;59411;COUDEKERQUE-BRANCHE;NORD;NORD-PAS-DE-CALAIS;603038;2669057;2013B;Fabrication d'autres produits chimiques inorganiques de base n.c.a.;;;51.014396619, 2.37964873889
163.00160;SEFIC SA;35270865500019;Route de Vichy BP 8;03173;MOLINET;ALLIER;AUVERGNE;722780;2164110;3299Z;Autres activités manufacturières n.c.a.;;;46.4658309033, 3.93528206096
89069532;EARL DES HAUTES CHARBONNIERES;37948970100027;Les Charbonnières;89770;CHAILLEY;YONNE;BOURGOGNE;701763;2343549;0147Z;Élevage de volailles;7.(a).(i);disposant de 40 000 emplacements pour la volaille;48.0831927271, 3.70224829247
71157016;PRODIA BRESSE;43538099300012;;71480;CUISEAUX;SAONE-ET-LOIRE;BOURGOGNE;834113;2170357;3832Z;Récupération de déchets triés;;;46.4923994811, 5.38701953647
070.00704;MINAKEM BEUVRY PRODUCTION;79523115800010;145 -  chemin des lilas;59310;BEUVRY-LA-FORET;NORD;NORD-PAS-DE-CALAIS;667500;2607600;2110Z;Fabrication de produits pharmaceutiques de base;4.(e);Installations utilisant un procédé chimique ou biologique pour la fabrication industrielle de produits pharmaceutiques de base;50.4595722273, 3.28520587221
070.01099;JOKEY FRANCE;32242413600016;Zone Industrielle n° 1;62113;LABOURSE;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;624158;2610145;2222Z;Fabrication d'emballages en matières plastiques;;;50.4855884585, 2.67619493434
070.01911;LEJEUNE AUTOMOBILE;33535801600012;5 rue de la Grenouillère;62770;AUCHY-LES-HESDIN;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;583459;2600178;4511Z;Commerce de voitures et de véhicules automobiles légers;;;50.3964072325, 2.10429330991
070.01957;MALAQUIN SAS;58880035900063;ZAC du Moulin Blanc  741 -  rue du Champ des Oiseaux;59230;SAINT-AMAND-LES-EAUX;NORD;NORD-PAS-DE-CALAIS;677463;2606326;3821Z;Traitement et élimination des déchets non dangereux;;;50.4469851467, 3.4249730976
070.01145;SOFRANOR;32455110000013;4-12 RUE DE CONSTANTINE;62200;BOULOGNE-SUR-MER;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;548204.94;2636549.71;1020Z;Transformation et conservation de poisson -  de crustacés et de mollusques;;;50.7207455999, 1.60468574643
070.03157;DELMAS POISSONS ET MAREE;79509077800015;7/13 Boulevard du Bassin Napoléon;62200;BOULOGNE-SUR-MER;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;547685.83;2637803.73;1020Z;Transformation et conservation de poisson -  de crustacés et de mollusques;;;50.7319485251, 1.59718505661
070.03610;AGRIOPALE SERVICES;42439103500013;Site de Cormont -  rue d'hucqueliers;62630;CORMONT;PAS-DE-CALAIS;NORD-PAS-DE-CALAIS;559078.28011952;2620210.2369173;2015Z;Fabrication de produits azotés et d'engrais;;;50.5750020117, 1.76000000534
068.02287;CUIRS DU FUTUR;40169500200014;2 IMP LAVOISIER;81304;GRAULHET;TARN;MIDI-PYRENEES;571656;1862120;1511Z;Apprêt et tannage des cuirs  -  préparation et teinture des fourrures;;;43.7602222123, 1.98503777254
068.04810;trigone -  SMDTOMA site de PAVIE;25320184200049;Mouréous;32550;PAVIE;GERS;MIDI-PYRENEES;462000;1846900;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges -  à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes;43.6105087364, 0.629406015863
070.01118;Gassco AS;49769169100024;Route de la Warlande;59279;LOON-PLAGE;NORD;NORD-PAS-DE-CALAIS;591663;2667539;4950Z;Transports par conduites;;;51.0007377075, 2.21801943841
063.04792;ISDND de MONTMIRAIL;31742823300074;Lieu-dit Les Vaugarniers;72320;MONTMIRAIL;SARTHE;PAYS-DE-LA-LOIRE;485070;2346003;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges -  à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes;48.1030469762, 0.793470688264
063.05349;TERRALYS;34530688000021;La Haute Barillais;44560;CORSEPT;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;267737;2262615;3821Z;Traitement et élimination des déchets non dangereux;;;47.2796312314, -2.05774404039
064.00117;Union des Distilleries de la Méditerranée -  Distillerie La Provençale;48340524700048;1660 -  route de Barjols;83470;SAINT-MAXIMIN-LA-SAINTE-BAUME;VAR;PROVENCE-ALPES-COTE-D'AZUR;886280.26334837;1836779.9350344;2014Z;Fabrication d'autres produits chimiques organiques de base;;;43.4752016255, 5.87062000341
052.02729;PCC France;33019983700023;BP 11 ZI de Peyrehitte;64680;OGEU-LES-BAINS;PYRENEES-ATLANTIQUES;AQUITAINE;425751.76291151;1790959.0065656;2454Z;Fonderie d'autres métaux non ferreux;;;43.1000016002, 0.200000005315
058.00437;Orfèvrerie Christofle - Etablissement de Yainville;56206326300031;Route de Duclair;76480;YAINVILLE;SEINE-MARITIME;HAUTE-NORMANDIE;490888;2496940;3212Z;Fabrication d'articles de joaillerie et bijouterie;;;49.4603902073, 0.832779123539
058.00520;NOVACEL;31571029300020;27 rue du Docteur Emile Bataille;76250;DEVILLE-LES-ROUEN;SEINE-MARITIME;HAUTE-NORMANDIE;506635;2497704;2229B;Fabrication de produits de consommation courante en matières plastiques;4.(a).(viii);matières plastiques de base (polymères -  fibres synthétiques -  fibres à base de cellulose);49.4697640184, 1.04958044442
053.05285;AUTO PIECES 14;40243933500017;Route de St Pierre sur Dives;14170;SAINT-PIERRE-SUR-DIVES;CALVADOS;BASSE-NORMANDIE;427293;2446975;3900Z;Dépollution et autres services de gestion des déchets;;;48.9975645683, -0.0225485877563
063.02261;SAS DUFEU;31234715600019;Manet - D. 766;49490;LASSE;MAINE-ET-LOIRE;PAYS-DE-LA-LOIRE;424936.03233296;2284486.223152;3832Z;Récupération de déchets triés;5.(c);Installations destinées à l'élimination des déchets non dangereux d'une capacité de 50 tonnes par jour;47.5366468623, 0.0109470057533
063.04011;SOREMAINE VL JLP;48004924600014;ZA LA BROSSE BP 12;72700;SPAY;SARTHE;PAYS-DE-LA-LOIRE;436608;2327200;4532Z;Commerce de détail d'équipements automobiles;;;47.9236634642, 0.150131830338
065.01966;SOMOVAL;40074128600027;LA CROIX GILLET;77122;MONTHYON;SEINE-ET-MARNE;ILE-DE-FRANCE;635510;2446691;3821Z;Traitement et élimination des déchets non dangereux;5.(b);Installations destinées à l'incinération des déchets non dangereux dans le cadre de la directive 2000/76/CE du Parlement européen et du Conseil du 4 décembre 2000 sur l'incinération des déchets d'une capacité de 3 tonnes par heure;49.0173380884, 2.82165978343
061.03450;SAM OUTILLAGE;33800223100011;60 boulevard Thiers  BP 528;42007;SAINT-ETIENNE;LOIRE;RHONE-ALPES;760515.59;2052757.93;2573B;Fabrication d'autres outillages;;;45.4564057288, 4.3886105275
054.01366;FAURECIA Sièges d'automobile;39316243300253;89 avenue Louis COUDANT;58340;CERCY-LA-TOUR;NIEVRE;BOURGOGNE;700353;2207678;2932Z;Fabrication d'autres équipements automobiles;;;46.8614717899, 3.65281029119
054.01737;FLERTEX SA;49288965400017;9 AVENUE DE GENEVE;89600;SAINT-FLORENTIN;YONNE;BOURGOGNE;704500;2334000;2399Z;Fabrication d'autres produits minéraux non métalliques n.c.a.;;;47.9969042837, 3.73669155367
75100070;EARL MADEC;43468120100019;KERHUEL;29460;DIRINON;FINISTERE;BRETAGNE;111466;2398248;0147Z;Élevage de volailles;7.(a).(i);disposant de 40 000 emplacements pour la volaille;48.3982834725, -4.26686158841
054.02284;VAL'AURA;41025264700236;10 -  route de Langres;21000;DIJON;COTE-D'OR;BOURGOGNE;804200;2261700;3821Z;Traitement et élimination des déchets non dangereux;;;47.3234399136, 5.03846697795
75600469;SCEA ANNIC;39150672200019;LA VILLE MAINGUY;56490;GUILLIERS;MORBIHAN;BRETAGNE;246632;2348763;0150Z;Culture et élevage associés;7.(a).(ii);disposant de 2 000 emplacements pour porcs de production (de plus de 30 kg);48.0421189645, -2.4048738983
86134734;SCEA Porc Belair;40204244400016;Linazay;86400;LINAZAY;VIENNE;POITOU-CHARENTES;433500;2131637;0146Z;Élevage de porcins;7.(a).(iii);disposant de 750 emplacements pour truies;46.1643366336, 0.180357209687
054.01612;Sobore Industrie;38249710500017;8 route du Logis;21120;GEMEAUX;COTE-D'OR;BOURGOGNE;811000;2279000;2561Z;Traitement et revêtement des métaux;;;47.4768197199, 5.13651805216
056.01647;SMCTOM de la Haute-Dordogne;25630108600011;ISDND des Balusseaux;63950;SAINT-SAUVES-D'AUVERGNE;PUY-DE-DOME;AUVERGNE;622723;2069395;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges -  à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes;45.6245413261, 2.62789643535
058.02751;CSDU de Brametot;25760471000018;Route de Vénestanville;76740;BRAMETOT;SEINE-MARITIME;HAUTE-NORMANDIE;494232;2533037;3821Z;Traitement et élimination des déchets non dangereux;5.(d);Décharges -  à l'exception des décharges de déchets inertes et des décharges qui ont été définitivement fermées avant le 16 juillet 2001 ou dont la phase de gestion après désaffection requise par les autorités compétentes conformément à l'article 13 de la directive 1999/31/CE du Conseil du 26 avril 1999 concernant la mise en décharge des déchets s'est achevée recevant 10 tonnes par jour ou d'une capacité totale de 25 000 tonnes;49.7850870532, 0.869565011803
065.08065;DEB ARMA;77733695900021;25 rue Ampère;91320;WISSOUS;ESSONNE;ILE-DE-FRANCE;598877.00951336;2414387.9920188;2041Z;Fabrication de savons -  détergents et produits d'entretien;4.(a).(xi);tensioactifs et agents de surface;48.7280019248, 2.32125000497
067.00678;Rhodia Opérations Site de Mulhouse Dornach;41026945000061;72 rue de Thann BP 2109;68059;MULHOUSE;HAUT-RHIN;ALSACE;972277.27742189;2317860.5344066;2013B;Fabrication d'autres produits chimiques inorganiques de base n.c.a.;4.(a).(x);colorants et pigments;47.7543018756, 7.30480000319
051.05764;AGRI-ENVIRONNEMENT;44436059800015;ZAE LES AUNOIES  ROUTE DE SAINT PAUL;60155;RAINVILLERS;OISE;PICARDIE;575900;2489600;0161Z;Activités de soutien aux cultures;;;49.4033832983, 2.00475390825
061.03219;ECL Duin;34914014500021;"Lieu dit ""Duin""";38460;TREPT;ISERE;RHONE-ALPES;832463;2080740;2352Z;Fabrication de chaux et plâtre;3.(c).(iii);de clinker (ciment) ou de chaux dans d'autres types de fours d'une capacité de production de 50 tonnes par jour;45.6872888627, 5.32123051743
063.00886;MANITOU;85780250800047;430 rue de l'Aubinnière BP 10249;44158;ANCENIS;LOIRE-ATLANTIQUE;PAYS-DE-LA-LOIRE;334188;2271260;2822Z;Fabrication de matériel de levage et de manutention;;;47.3873925748, -1.18535289493
052.08689;XILOFRANCE SAS;50130928000029;ZAE de la Confluence;47160;DAMAZAN;LOT-ET-GARONNE;AQUITAINE;435632;1922952;1621Z;Fabrication de placage et de panneaux de bois;;;44.2883478912, 0.278714925806
053.01027;BC14 MOULT AUTO PIECES;53528304800010;Route de Saint-Pierre sur Dives;14370;MOULT;CALVADOS;BASSE-NORMANDIE;415339;2460499;4520A;Entretien et réparation de véhicules automobiles légers;;;49.1156912748, -0.191664362895
053.02479;SNAP;52053497500013;ZI de la Gare;61440;MESSEI;ORNE;BASSE-NORMANDIE;390270;2417734;3831Z;Démantèlement d'épaves;;;48.723880313, -0.513369890196
055.00378;GUYADER PAYS D'ARMOR;49578016500017;Bras d'Argent;22800;SAINT-BRANDAN;COTES-D'ARMOR;BRETAGNE;214500;2389499;1013A;Préparation industrielle de produits à base de viande;;;48.3893893384, -2.87097757708
090.00092;Société Française Donges-Metz-Châlons en Champagne- Parc A;39064010000074;RN 77;51240;NUISEMENT-SUR-COOLE;MARNE;CHAMPAGNE-ARDENNES;742115;2429935;5210B;Entreposage et stockage non frigorifique;;;48.8520211912, 4.2721509615
